#Data from case M models
#Possible outcomes are contained in the 'result' column and are:
#    -ZAMS_L2_overflow: Contact at ZAMS would be deep enough to reach L2. Should merge.
#    -L2_overflow: Stars undergo deep contact reaching L2. Should merge.
#    -off_CHE: Rotational mixing is not efficient enough and one component evolves not chemichally homogeneous.
#    -PISN: One star in the system depletes helium inside the PISN range (60-130 Msun).
#    -double_BH: System should form double BHs (both stars deplete helium outside 60-130 Msun PISN range).
#    -convergence_error: Run did not complete due to convergence issues.
#    -missing_data: For misterious reasons the data for this model is missing/incomplete.
#The column had_contact specifies whether the system had a contact phase, it can have 3 values:
#    -0: No contact.
#    -1: Reached contact during the main sequence.
#    -2: System already at contact during ZAMS.
#Merge times and kerr parameters are provided assuming direct collapse. Even when a PISN is expected,
#these numbers are given due to possible uncertainties in the range for occurrence of PISN.
   log10(M_1i)(Msun)   qratio(M_2i/M_1i)           P_i(days)         metallicity              result         had_contact          M_1f(Msun)          M_2f(Msun)           P_f(days)     merge_time(Gyr)        Kerr_param_1        Kerr_param_2      he_core_mass_1       c_core_mass_1     total_mass_h1_1    total_mass_he4_1      he_core_mass_2       c_core_mass_2     total_mass_h1_2    total_mass_he4_2
               2.250               1.000               2.900        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.275               1.000               2.900        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.300               1.000               2.900        1.778279e-03                PISN                   1        6.271912e+01        6.271912e+01        2.746654e+01        4.129423e+02        8.367568e-02        8.367568e-02        6.271921e+01        5.572816e+01        6.956445e-32        5.959713e-01        6.271912e+01        5.572816e+01        2.953825e-97        5.959451e-01
               2.325               1.000               2.900        1.778279e-03                PISN                   1        6.365675e+01        6.365675e+01        3.003056e+01        5.111012e+02        7.946242e-02        7.946242e-02        6.365685e+01        0.000000e+00        6.318174e-41        5.962850e-01        6.365675e+01        0.000000e+00        1.618426e-45        5.962573e-01
               2.350               1.000               2.900        1.778279e-03                PISN                   0        6.492822e+01        6.492822e+01        3.271952e+01        6.215955e+02        7.476492e-02        7.476492e-02        6.492832e+01        0.000000e+00        5.599781e-52        5.963843e-01        6.492822e+01        0.000000e+00        4.869295e-50        5.963569e-01
               2.375               1.000               2.900        1.778279e-03                PISN                   0        6.623486e+01        6.623486e+01        3.521492e+01        7.314847e+02        7.106488e-02        7.106488e-02        6.623497e+01        0.000000e+00        1.185799e-40        5.963608e-01        6.623486e+01        0.000000e+00        2.197626e-41        5.963309e-01
               2.400               1.000               2.900        1.778279e-03                PISN                   0        6.756669e+01        6.756669e+01        3.789276e+01        8.603481e+02        6.774221e-02        6.774221e-02        6.756679e+01        0.000000e+00        1.120642e-50        5.962408e-01        6.756669e+01        0.000000e+00        1.493821e-48        5.962130e-01
               2.425               1.000               2.900        1.778279e-03                PISN                   0        6.883729e+01        6.883729e+01        4.087060e+01        1.020473e+03        6.429796e-02        6.429796e-02        6.883739e+01        0.000000e+00        4.118527e-80        5.960559e-01        6.883729e+01        0.000000e+00        1.080454e-49        5.960279e-01
               2.450               1.000               2.900        1.778279e-03                PISN                   0        7.006581e+01        7.006581e+01        4.397055e+01        1.204111e+03        6.159414e-02        6.159414e-02        7.006591e+01        0.000000e+00        1.158773e-38        5.965708e-01        7.006581e+01        0.000000e+00        2.064038e-37        5.965429e-01
               2.475               1.000               2.900        1.778279e-03                PISN                   0        7.133741e+01        7.133741e+01        4.746268e+01        1.432701e+03        5.891073e-02        5.891073e-02        7.133752e+01        0.000000e+00        4.951808e-41        5.969755e-01        7.133741e+01        0.000000e+00        5.080048e-49        5.969469e-01
               2.500               1.000               2.900        1.778279e-03                PISN                   0        7.268616e+01        7.268616e+01        5.114880e+01        1.695197e+03        5.635853e-02        5.635853e-02        7.268627e+01        0.000000e+00        2.110095e-46        5.969103e-01        7.268616e+01        0.000000e+00        2.696427e-41        5.968814e-01
               2.525               1.000               2.900        1.778279e-03                PISN                   0        7.408399e+01        7.408399e+01        5.507808e+01        2.000543e+03        5.398153e-02        5.398153e-02        7.408411e+01        0.000000e+00        1.563975e-77        5.970991e-01        7.408399e+01        0.000000e+00        2.016889e-82        5.970693e-01
               2.550               1.000               2.900        1.778279e-03                PISN                   0        7.534779e+01        7.534779e+01        5.955519e+01        2.395594e+03        5.182146e-02        5.182146e-02        7.534791e+01        0.000000e+00        3.180260e-46        5.973457e-01        7.534779e+01        0.000000e+00        5.094757e-49        5.973152e-01
               2.575               1.000               2.900        1.778279e-03                PISN                   0        7.666737e+01        7.666737e+01        6.467226e+01        2.899405e+03        4.973057e-02        4.973057e-02        7.666750e+01        0.000000e+00        2.196789e-58        5.976602e-01        7.666737e+01        0.000000e+00        1.935630e-39        5.976291e-01
               2.600               1.000               2.900        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.625               1.000               2.900        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.650               1.000               2.900        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.675               1.000               2.900        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.700               1.000               2.900        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.400               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.425               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.450               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.475               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.650               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.675               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.700               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.725               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.750               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.775               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.800               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.825               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.850               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.875               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.900               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.925               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.950               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.975               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.000               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.025               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.050               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.075               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.100               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.125               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.150               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.175               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.200               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.225               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.250               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.275               1.000               2.925        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.300               1.000               2.925        1.778279e-03                PISN                   1        6.292097e+01        6.292097e+01        2.746358e+01        4.106185e+02        8.358964e-02        8.358964e-02        6.292106e+01        5.592874e+01        7.775175e-32        5.956754e-01        6.292097e+01        5.592874e+01        2.951727e-97        5.956490e-01
               2.325               1.000               2.925        1.778279e-03                PISN                   1        6.360252e+01        6.360252e+01        3.036875e+01        5.273427e+02        7.920341e-02        7.920341e-02        6.360261e+01        0.000000e+00        6.695218e-48        5.967847e-01        6.360252e+01        0.000000e+00        7.344518e-50        5.967582e-01
               2.350               1.000               2.925        1.778279e-03                PISN                   0        6.500945e+01        6.500945e+01        3.293620e+01        6.313161e+02        7.450321e-02        7.450321e-02        6.500954e+01        0.000000e+00        4.381795e-46        5.962631e-01        6.500945e+01        0.000000e+00        1.733060e-35        5.962366e-01
               2.375               1.000               2.925        1.778279e-03                PISN                   0        6.635630e+01        6.635630e+01        3.541037e+01        7.400984e+02        7.076326e-02        7.076326e-02        6.635640e+01        0.000000e+00        2.610192e-41        5.963590e-01        6.635630e+01        0.000000e+00        2.594424e-42        5.963324e-01
               2.400               1.000               2.925        1.778279e-03                PISN                   0        6.759969e+01        6.759969e+01        3.820823e+01        8.788655e+02        6.739259e-02        6.739259e-02        6.759979e+01        0.000000e+00        5.310620e-49        5.965440e-01        6.759969e+01        0.000000e+00        7.133514e-41        5.965167e-01
               2.425               1.000               2.925        1.778279e-03                PISN                   0        6.886348e+01        6.886348e+01        4.122301e+01        1.043444e+03        6.426756e-02        6.426756e-02        6.886359e+01        0.000000e+00        2.212208e-62        5.964252e-01        6.886348e+01        0.000000e+00        2.536899e-41        5.963973e-01
               2.450               1.000               2.925        1.778279e-03                PISN                   0        7.019790e+01        7.019790e+01        4.422162e+01        1.218701e+03        6.154469e-02        6.154469e-02        7.019801e+01        0.000000e+00        5.509963e-58        5.964272e-01        7.019790e+01        0.000000e+00        6.566453e-36        5.963994e-01
               2.475               1.000               2.925        1.778279e-03                PISN                   0        7.145505e+01        7.145505e+01        4.775946e+01        1.452721e+03        5.868473e-02        5.868473e-02        7.145516e+01        0.000000e+00        1.295425e-40        5.968783e-01        7.145505e+01        0.000000e+00        2.609915e-88        5.968501e-01
               2.500               1.000               2.925        1.778279e-03                PISN                   0        7.277691e+01        7.277691e+01        5.151317e+01        1.724002e+03        5.603103e-02        5.603103e-02        7.277702e+01        0.000000e+00        2.460549e-41        5.968881e-01        7.277691e+01        0.000000e+00        2.949012e-41        5.968584e-01
               2.525               1.000               2.925        1.778279e-03                PISN                   0        7.409045e+01        7.409045e+01        5.560207e+01        2.051402e+03        5.394892e-02        5.394892e-02        7.409057e+01        0.000000e+00        1.503101e-77        5.971373e-01        7.409045e+01        0.000000e+00        3.829385e-91        5.971072e-01
               2.550               1.000               2.925        1.778279e-03                PISN                   0        7.543728e+01        7.543728e+01        5.999368e+01        2.438090e+03        5.170074e-02        5.170074e-02        7.543740e+01        0.000000e+00        3.338819e-48        5.975167e-01        7.543728e+01        0.000000e+00        4.625083e-48        5.974859e-01
               2.575               1.000               2.925        1.778279e-03                PISN                   0        7.690533e+01        7.690533e+01        6.489873e+01        2.911483e+03        4.957992e-02        4.957992e-02        7.690546e+01        0.000000e+00        3.462083e-97        5.975141e-01        7.690533e+01        0.000000e+00        3.414208e-97        5.974830e-01
               2.600               1.000               2.925        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.625               1.000               2.925        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.650               1.000               2.925        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.675               1.000               2.925        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.700               1.000               2.925        1.778279e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.400               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.425               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.450               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.475               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.650               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.675               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.700               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.725               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.750               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.775               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.800               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.825               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.850               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.875               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.900               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.925               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.950               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.975               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.000               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.025               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.050               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.075               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.100               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.125               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.150               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.175               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.200               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.225               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.250               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.275               1.000               2.950        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.300               1.000               2.950        1.778279e-03                PISN                   1        6.280374e+01        6.280374e+01        2.778311e+01        4.248006e+02        8.323122e-02        8.323122e-02        6.280384e+01        5.580839e+01        9.627213e-32        5.963207e-01        6.280374e+01        5.580839e+01        3.071630e-97        5.962937e-01
               2.325               1.000               2.950        1.778279e-03                PISN                   1        6.384498e+01        6.384498e+01        3.036058e+01        5.236334e+02        7.858692e-02        7.858692e-02        6.384508e+01        0.000000e+00        4.875676e-68        5.962839e-01        6.384498e+01        0.000000e+00        3.854302e-50        5.962575e-01
               2.350               1.000               2.950        1.778279e-03                PISN                   0        6.514159e+01        6.514159e+01        3.309880e+01        6.375003e+02        7.414376e-02        7.414376e-02        6.514169e+01        0.000000e+00        2.037170e-41        5.964363e-01        6.514159e+01        0.000000e+00        2.171784e-41        5.964094e-01
               2.375               1.000               2.950        1.778279e-03                PISN                   0        6.649877e+01        6.649877e+01        3.558083e+01        7.469624e+02        7.063552e-02        7.063552e-02        6.649887e+01        0.000000e+00        7.154870e-42        5.962559e-01        6.649877e+01        0.000000e+00        2.845769e-41        5.962288e-01
               2.400               1.000               2.950        1.778279e-03                PISN                   0        6.773415e+01        6.773415e+01        3.840925e+01        8.883029e+02        6.697611e-02        6.697611e-02        6.773426e+01        0.000000e+00        6.201471e-79        5.963114e-01        6.773415e+01        0.000000e+00        3.266725e-43        5.962838e-01
